Date and Time,Water Temp
2023-02-21T21:00:00-0800,44.0438
2023-02-21T22:00:00-0800,44.0654
2023-02-21T23:00:00-0800,44.0024
2023-02-22T00:00:00-0800,43.9628
2023-02-22T01:00:00-0800,43.9646
2023-02-22T02:00:00-0800,43.9628
2023-02-22T03:00:00-0800,43.9736
2023-02-22T04:00:00-0800,44.0132
2023-02-22T05:00:00-0800,43.9646
2023-02-22T06:00:00-0800,44.0132
2023-02-22T07:00:00-0800,44.0042
2023-02-22T08:00:00-0800,43.4876
2023-02-22T09:00:00-0800,43.2752
2023-02-22T10:00:00-0800,42.9656
2023-02-22T11:00:00-0800,43.529
2023-02-22T12:00:00-0800,43.4858
2023-02-22T13:00:00-0800,43.5182
2023-02-22T14:00:00-0800,43.4426
2023-02-22T15:00:00-0800,43.556
2023-02-22T16:00:00-0800,43.5452
2023-02-22T17:00:00-0800,43.4336
2023-02-22T18:00:00-0800,43.2806
2023-02-22T19:00:00-0800,43.3526
2023-02-22T20:00:00-0800,43.4642
2023-02-22T21:00:00-0800,43.3886
2023-02-22T22:00:00-0800,43.241
2023-02-22T23:00:00-0800,42.8306
2023-02-23T00:00:00-0800,42.8648
2023-02-23T01:00:00-0800,42.8792
2023-02-23T02:00:00-0800,42.4778
2023-02-23T03:00:00-0800,42.9602
2023-02-23T04:00:00-0800,42.7946
2023-02-23T05:00:00-0800,42.6002
2023-02-23T06:00:00-0800,42.5444
2023-02-23T07:00:00-0800,42.6596
2023-02-23T08:00:00-0800,42.6308
2023-02-23T09:00:00-0800,42.7334
2023-02-23T10:00:00-0800,42.5786
2023-02-23T11:00:00-0800,42.8828
2023-02-23T12:00:00-0800,42.908
2023-02-23T13:00:00-0800,42.935
2023-02-23T14:00:00-0800,43.025
2023-02-23T15:00:00-0800,43.0286
2023-02-23T16:00:00-0800,43.0466
2023-02-23T17:00:00-0800,42.9728
2023-02-23T18:00:00-0800,42.998
2023-02-23T19:00:00-0800,42.9332
2023-02-23T20:00:00-0800,42.8684
2023-02-23T21:00:00-0800,42.8612
2023-02-23T22:00:00-0800,42.7982
2023-02-23T23:00:00-0800,42.7658
2023-02-24T00:00:00-0800,42.7766
2023-02-24T01:00:00-0800,42.701
2023-02-24T02:00:00-0800,42.6038
2023-02-24T03:00:00-0800,42.593
2023-02-24T04:00:00-0800,42.5552
2023-02-24T05:00:00-0800,42.6992
2023-02-24T06:00:00-0800,42.5732
2023-02-24T07:00:00-0800,42.7442
2023-02-24T08:00:00-0800,42.6308
2023-02-24T09:00:00-0800,42.5894
2023-02-24T10:00:00-0800,42.4832
2023-02-24T11:00:00-0800,42.575
2023-02-24T12:00:00-0800,42.431
2023-02-24T13:00:00-0800,42.4796
2023-02-24T14:00:00-0800,42.4688
2023-02-24T15:00:00-0800,42.4688
2023-02-24T16:00:00-0800,42.4544
2023-02-24T17:00:00-0800,42.4562
2023-02-24T18:00:00-0800,42.3896
2023-02-24T19:00:00-0800,42.3176
2023-02-24T20:00:00-0800,42.3896
2023-02-24T21:00:00-0800,42.3266
2023-02-24T22:00:00-0800,42.4112
2023-02-24T23:00:00-0800,42.3716
2023-02-25T00:00:00-0800,42.413
2023-02-25T01:00:00-0800,42.251
2023-02-25T02:00:00-0800,42.215
2023-02-25T03:00:00-0800,42.2042
2023-02-25T04:00:00-0800,42.251
2023-02-25T05:00:00-0800,42.26
2023-02-25T06:00:00-0800,42.1178
2023-02-25T07:00:00-0800,41.945
2023-02-25T08:00:00-0800,42.0296
2023-02-25T09:00:00-0800,42.035
2023-02-25T10:00:00-0800,42.0746
2023-02-25T11:00:00-0800,42.3194
2023-02-25T12:00:00-0800,42.3374
2023-02-25T13:00:00-0800,42.404
2023-02-25T14:00:00-0800,42.485
2023-02-25T15:00:00-0800,42.4652
2023-02-25T16:00:00-0800,42.4328
2023-02-25T17:00:00-0800,42.5084
2023-02-25T18:00:00-0800,42.4616
2023-02-25T19:00:00-0800,42.5498
2023-02-25T20:00:00-0800,42.521
